  0.0000000E+00   2.66824855149103     
  5.3452484E-02   2.66824855149103     
  5.3452484E-02   2.66824855149103     
  0.1729759      0.818784368341323     
  0.1729759      0.805133315152275     
  0.2264284      0.787521552386727     
  0.2264284       1.74485991818259     
  0.2798809       1.74483555526453     
  0.2798809       1.74479743862516     
  0.4402383       1.89799979870555     
  0.4402383       1.89765772224477     
  0.4936908       1.89605942464046     
  0.4936908      0.377248888890136     
  0.5471433      0.377204065323011     
  0.5471433      0.377157912297319     
  0.6666667      0.379109814807346     
  0.6666667      0.379101509976312     
  0.7201192      0.379087404037019     
  0.7201192       2.09169240483754     
  0.7735716       2.05269104514909     
  0.7735716       1.95533001609535     
  0.8930950      0.379619056014602     
  0.8930950      0.379204599157859     
  0.9465475      0.378509593840839     
  0.9465475      0.377088081949858     
   1.000000      0.377086965374707     
 
  0.0000000E+00   3.00970587607772     
  5.3452484E-02   3.00970587607772     
  5.3452484E-02   3.00970587607772     
  0.1729759       3.11843726914479     
  0.1729759       2.59090970490430     
  0.2264284       2.09025012328451     
  0.2264284       2.02060161504013     
  0.2798809       2.01724828081116     
  0.2798809       2.01214725834727     
  0.4402383       2.73055008149416     
  0.4402383       2.50928124004269     
  0.4936908       2.09726269830693     
  0.4936908       1.74999740860050     
  0.5471433       1.74999740860050     
  0.5471433       1.74999740860050     
  0.6666667       1.75034470676146     
  0.6666667       1.75034470676147     
  0.7201192       1.75034470676146     
  0.7201192       2.27452820478720     
  0.7735716       2.22519787815051     
  0.7735716       2.18800035207612     
  0.8930950       1.74998308061154     
  0.8930950       1.74998308061155     
  0.9465475       1.74998308061155     
  0.9465475       1.74997188537053     
   1.000000       1.74997188537052     
 
  0.0000000E+00   3.15785456736310     
  5.3452484E-02   3.15785456736310     
  5.3452484E-02   3.15785456736310     
  0.1729759       3.29391234544649     
  0.1729759       3.11843726914479     
  0.2264284       3.11843726914479     
  0.2264284       2.82474167535482     
  0.2798809       2.82081263715896     
  0.2798809       2.81496422481370     
  0.4402383       3.11840422561786     
  0.4402383       3.00512898828528     
  0.4936908       2.89265674567173     
  0.4936908       2.19271604013142     
  0.5471433       2.18067842299634     
  0.5471433       2.16811314124240     
  0.6666667       1.97290312354808     
  0.6666667       1.96733444160158     
  0.7201192       1.95789580543541     
  0.7201192       2.79665218724173     
  0.7735716       2.79661474657866     
  0.7735716       2.79657352924317     
  0.8930950       2.16111966202522     
  0.8930950       2.16101313183559     
  0.9465475       2.16083342403320     
  0.9465475       2.38958335024841     
   1.000000       2.38844672712522     
 
  0.0000000E+00   3.84251633062121     
  5.3452484E-02   3.84251633062121     
  5.3452484E-02   3.84251633062121     
  0.1729759       3.46489641522403     
  0.1729759       3.46489641522403     
  0.2264284       3.46489641522403     
  0.2264284       3.11845801076794     
  0.2798809       3.11845801076794     
  0.2798809       3.11845801076794     
  0.4402383       3.44092543202791     
  0.4402383       3.11840422561786     
  0.4936908       3.11840422561786     
  0.4936908       2.54839633055519     
  0.5471433       2.54839622458683     
  0.5471433       2.54839611722264     
  0.6666667       2.54847321120281     
  0.6666667       2.54847313535741     
  0.7201192       2.54847300791162     
  0.7201192       3.11832175909207     
  0.7735716       3.11832175909207     
  0.7735716       3.11832175909207     
  0.8930950       2.54842779542134     
  0.8930950       2.54842187993824     
  0.9465475       2.54841186323227     
  0.9465475       2.54839498112526     
   1.000000       2.54839493204830     
 
  0.0000000E+00   4.00431268950921     
  5.3452484E-02   4.00431268950921     
  5.3452484E-02   4.00431268950921     
  0.1729759       3.74049530974845     
  0.1729759       3.73453063988308     
  0.2264284       3.73282920948916     
  0.2264284       3.91667991752762     
  0.2798809       3.91667991456619     
  0.2798809       3.91667991014126     
  0.4402383       3.60572248120905     
  0.4402383       3.57356732622062     
  0.4936908       3.56982739090264     
  0.4936908       2.90289482369082     
  0.5471433       2.89092204862599     
  0.5471433       2.87921279182349     
  0.6666667       2.69524918074823     
  0.6666667       2.69435183955015     
  0.7201192       2.69285881705938     
  0.7201192       3.81167131900040     
  0.7735716       3.81024345198321     
  0.7735716       3.80823897796648     
