     Re(A^λ_cvkq)     Im(A^λ_cvkq)i2 dim_b       c       v       k   Q idx   E(eV)
  9.625930806790627E-003  2.747390242596046E-002           1           3
           2           1           1   2.66824855149103     
  1.233302833875198E-002  3.507001187080315E-002           1           3
           2           2           1   3.00970587607772     
  9.625930806790615E-003  2.747390242596044E-002           1           3
           2           3           1   3.15785456736310     
 -8.159638351350186E-002  4.840088870596795E-002           1           5
           4           4           1   3.84251633062121     
 -0.103348690210802       6.091037825090704E-002           1           5
           4           5           1   4.00431268950921     
 -8.159638351350183E-002  4.840088870596797E-002           1           5
           4           6           1   4.38245239025006     
  0.122476439575238      -1.561459801964110E-002           1           5
           4           7           1   4.41623560042077     
  0.154891864149083      -1.977723157271019E-002           1           5
           4           8           1   4.61991595063180     
  0.122476439575238      -1.561459801964109E-002           1           5
           4           9           1   4.84820969458040     
 -0.107288780801961       5.359344556665999E-002           1           5
           4          10           1   5.14156988621122     
 -0.136048341228427       6.777281972500740E-002           1           5
           4          11           1   5.17737037415012     
 -0.107288780801960       5.359344556665997E-002           1           5
           4          12           1   5.18072895894565     
  0.162930276543034      -0.211856848078297                1           5
           4          13           1   5.40713569454753     
  0.207493131315951      -0.269327541706693                1           5
           4          14           1   5.45671460417121     
  0.162930276543034      -0.211856848078297                1           5
           4          15           1   5.50675185178237     
 -0.340468608522410      -2.641337318240760E-002           1           5
           4          16           1   5.63360970801880     
 -0.432902890756892      -3.356398416821440E-002           1           5
           4          17           1   5.71654628745656     
 -0.340468608522410      -2.641337318240759E-002           1           5
           4          18           1   5.96959082168446     
 -4.459755567240127E-002  2.388765603920633E-002           1           5
           4          19           1   5.98024292184344     
 -5.592151049863014E-002  3.016583295353900E-002           1           5
           4          20           1   6.10642871989055     
 -4.459755567240130E-002  2.388765603920634E-002           1           5
           4          21           1   6.18068802301345     
 -4.737067447692853E-002  2.497818165027607E-002           1           5
           4          22           1   6.26455775817077     
 -6.028211445589409E-002  3.185809030162241E-002           1           5
           4          23           1   6.28720586205087     
 -4.737067447692855E-002  2.497818165027606E-002           1           5
           4          24           1   6.39828371812199     
 -0.208922729601025      -1.246038166752060E-017           1           5
           4          25           1   6.44649687904591     
 -0.265965944504052       5.107794843324906E-004           1           5
           4          26           1   6.55772029391742     
 -0.208922729601025       0.000000000000000E+000           1           5
           4          27           1   6.60854695283898     
  9.625930806790627E-003  2.747390242596046E-002           1           3
           2           1           2   2.66824855149103     
  1.233302833875198E-002  3.507001187080315E-002           1           3
           2           2           2   3.00970587607772     
  9.625930806790615E-003  2.747390242596044E-002           1           3
           2           3           2   3.15785456736310     
 -8.159638351350186E-002  4.840088870596795E-002           1           5
           4           4           2   3.84251633062121     
 -0.103348690210802       6.091037825090704E-002           1           5
           4           5           2   4.00431268950921     
 -8.159638351350183E-002  4.840088870596797E-002           1           5
           4           6           2   4.38245239025006     
  0.122476439575238      -1.561459801964110E-002           1           5
           4           7           2   4.41623560042077     
  0.154891864149083      -1.977723157271019E-002           1           5
           4           8           2   4.61991595063180     
  0.122476439575238      -1.561459801964109E-002           1           5
           4           9           2   4.84820969458040     
 -0.107288780801961       5.359344556665999E-002           1           5
           4          10           2   5.14156988621122     
 -0.136048341228427       6.777281972500740E-002           1           5
           4          11           2   5.17737037415012     
 -0.107288780801960       5.359344556665997E-002           1           5
           4          12           2   5.18072895894565     
  0.162930276543034      -0.211856848078297                1           5
           4          13           2   5.40713569454753     
  0.207493131315951      -0.269327541706693                1           5
           4          14           2   5.45671460417121     
  0.162930276543034      -0.211856848078297                1           5
           4          15           2   5.50675185178237     
 -0.340468608522410      -2.641337318240760E-002           1           5
           4          16           2   5.63360970801880     
 -0.432902890756892      -3.356398416821440E-002           1           5
           4          17           2   5.71654628745656     
 -0.340468608522410      -2.641337318240759E-002           1           5
           4          18           2   5.96959082168446     
 -4.459755567240127E-002  2.388765603920633E-002           1           5
           4          19           2   5.98024292184344     
 -5.592151049863014E-002  3.016583295353900E-002           1           5
           4          20           2   6.10642871989055     
 -4.459755567240130E-002  2.388765603920634E-002           1           5
           4          21           2   6.18068802301345     
 -4.737067447692853E-002  2.497818165027607E-002           1           5
           4          22           2   6.26455775817077     
 -6.028211445589409E-002  3.185809030162241E-002           1           5
           4          23           2   6.28720586205087     
 -4.737067447692855E-002  2.497818165027606E-002           1           5
           4          24           2   6.39828371812199     
