 # excitonic momentum  0.0000000E+00   4.188790       2.094395    
 # excitonic state           1
 # exciton energy:   1.74483555526453     
 # number occupied states           2 (not valid for metallic systems)
 # Number of conduction states           1
 # Number of valence states           1
 # Number of kpoints          27
 # nocpk kx ky kz nc nv re_wf imag_wf
2         0.0000         0.0000         0.000032     0.4117E-02    -0.7673E-02
2         0.0000         0.0000         2.094432     0.5042E-02    -0.9402E-02
2         0.0000         0.0000         4.188832     0.4117E-02    -0.7673E-02
4         0.0000         2.0944         0.000054    -0.4489E+00    -0.2607E+00
4         0.0000         2.0944         2.094454    -0.5811E+00    -0.3376E+00
4         0.0000         2.0944         4.188854    -0.4489E+00    -0.2607E+00
4         0.0000         4.1888         0.000054     0.6475E-02     0.3628E-02
4         0.0000         4.1888         2.094454     0.8036E-02     0.4506E-02
4         0.0000         4.1888         4.188854     0.6475E-02     0.3628E-02
4         2.0944         0.0000         0.000054     0.8835E-02     0.4864E-02
4         2.0944         0.0000         2.094454     0.1101E-01     0.6058E-02
4         2.0944         0.0000         4.188854     0.8835E-02     0.4864E-02
4         2.0944         2.0944         0.000054    -0.1917E-01     0.3809E-01
4         2.0944         2.0944         2.094454    -0.2440E-01     0.4846E-01
4         2.0944         2.0944         4.188854    -0.1917E-01     0.3809E-01
4         2.0944         4.1888         0.000054     0.1493E-01    -0.1514E-01
4         2.0944         4.1888         2.094454     0.1882E-01    -0.1906E-01
4         2.0944         4.1888         4.188854     0.1493E-01    -0.1514E-01
4         4.1888         0.0000         0.000054    -0.1138E-02    -0.3805E-03
4         4.1888         0.0000         2.094454    -0.1348E-02    -0.4580E-03
4         4.1888         0.0000         4.188854    -0.1138E-02    -0.3805E-03
4         4.1888         2.0944         0.000054    -0.3172E-02    -0.3883E-03
4         4.1888         2.0944         2.094454    -0.3887E-02    -0.7518E-03
4         4.1888         2.0944         4.188854    -0.3172E-02    -0.3883E-03
4         4.1888         4.1888         0.000054     0.9528E-02     0.2732E-16
4         4.1888         4.1888         2.094454     0.1183E-01    -0.4524E-04
4         4.1888         4.1888         4.188854     0.9528E-02     0.0000E+00
