 # excitonic momentum   4.188790       4.188790      0.0000000E+00
 # excitonic state           1
 # exciton energy:  0.377088081949858     
 # number occupied states           2 (not valid for metallic systems)
 # Number of conduction states           1
 # Number of valence states           1
 # Number of kpoints          27
 # nocpk kx ky kz nc nv re_wf imag_wf
2         0.0000         0.0000         0.000032     0.6654E-04     0.3058E-03
2         0.0000         0.0000         2.094432     0.8331E-04     0.3377E-03
2         0.0000         0.0000         4.188832     0.6654E-04     0.3058E-03
4         0.0000         2.0944         0.000054    -0.8755E-03     0.3460E-02
4         0.0000         2.0944         2.094454    -0.1117E-02     0.4362E-02
4         0.0000         2.0944         4.188854    -0.8755E-03     0.3460E-02
4         0.0000         4.1888         0.000054     0.1828E-02     0.6299E-04
4         0.0000         4.1888         2.094454     0.2260E-02     0.7281E-04
4         0.0000         4.1888         4.188854     0.1828E-02     0.6299E-04
4         2.0944         0.0000         0.000054    -0.1873E-02    -0.2629E-02
4         2.0944         0.0000         2.094454    -0.2387E-02    -0.3335E-02
4         2.0944         0.0000         4.188854    -0.1873E-02    -0.2629E-02
4         2.0944         2.0944         0.000054    -0.4473E+00     0.2677E+00
4         2.0944         2.0944         2.094454    -0.5791E+00     0.3466E+00
4         2.0944         2.0944         4.188854    -0.4473E+00     0.2677E+00
4         2.0944         4.1888         0.000054    -0.1946E-02     0.1493E-01
4         2.0944         4.1888         2.094454    -0.2463E-02     0.1892E-01
4         2.0944         4.1888         4.188854    -0.1946E-02     0.1493E-01
4         4.1888         0.0000         0.000054    -0.6191E-03    -0.2631E-03
4         4.1888         0.0000         2.094454    -0.7492E-03    -0.3180E-03
4         4.1888         0.0000         4.188854    -0.6191E-03    -0.2631E-03
4         4.1888         2.0944         0.000054     0.7697E-03     0.6171E-04
4         4.1888         2.0944         2.094454     0.9654E-03     0.8130E-04
4         4.1888         2.0944         4.188854     0.7697E-03     0.6171E-04
4         4.1888         4.1888         0.000054     0.3432E-02    -0.1470E-16
4         4.1888         4.1888         2.094454     0.4310E-02     0.4759E-06
4         4.1888         4.1888         4.188854     0.3432E-02     0.0000E+00
