 # excitonic momentum   1.322776       3.141593      0.0000000E+00
 # excitonic state           1
 # exciton energy:   1.42313905525331     
 # number occupied states           2 (not valid for metallic systems)
 # Number of conduction states           1
 # Number of valence states           1
 # Number of kpoints          27
 # nocpk kx ky kz nc nv re_wf imag_wf
2         0.0000         0.0000         0.000032     0.4759E-02    -0.1404E-02
2         0.0000         0.0000         2.094432     0.5630E-02    -0.1516E-02
2         0.0000         0.0000         4.188832     0.4759E-02    -0.1404E-02
4         0.0000         2.0944         0.000054    -0.3999E-01     0.1952E-01
4         0.0000         2.0944         2.094454    -0.5006E-01     0.2421E-01
4         0.0000         2.0944         4.188854    -0.3999E-01     0.1952E-01
4         0.0000         4.1888         0.000054     0.1693E-01    -0.7375E-02
4         0.0000         4.1888         2.094454     0.2158E-01    -0.9635E-02
4         0.0000         4.1888         4.188854     0.1693E-01    -0.7375E-02
4         2.0944         0.0000         0.000054     0.1840E-01    -0.3291E-02
4         2.0944         0.0000         2.094454     0.2229E-01    -0.4091E-02
4         2.0944         0.0000         4.188854     0.1840E-01    -0.3291E-02
4         2.0944         2.0944         0.000054     0.1659E+00     0.2452E-01
4         2.0944         2.0944         2.094454     0.2072E+00     0.3113E-01
4         2.0944         2.0944         4.188854     0.1659E+00     0.2452E-01
4         2.0944         4.1888         0.000054     0.9287E-01     0.5613E-01
4         2.0944         4.1888         2.094454     0.1177E+00     0.7090E-01
4         2.0944         4.1888         4.188854     0.9287E-01     0.5613E-01
4         4.1888         0.0000         0.000054     0.6207E-03     0.9877E-02
4         4.1888         0.0000         2.094454    -0.6751E-03     0.1251E-01
4         4.1888         0.0000         4.188854     0.6207E-03     0.9877E-02
4         4.1888         2.0944         0.000054     0.2379E+00    -0.4678E-01
4         4.1888         2.0944         2.094454     0.3056E+00    -0.6015E-01
4         4.1888         2.0944         4.188854     0.2379E+00    -0.4678E-01
4         4.1888         4.1888         0.000054     0.4172E+00     0.1425E-16
4         4.1888         4.1888         2.094454     0.5337E+00    -0.2642E-03
4         4.1888         4.1888         4.188854     0.4172E+00     0.0000E+00
