 # excitonic momentum -6.6092260E-02 -6.6092260E-02  0.2405249    
 # excitonic state           1
 # exciton energy:  0.410873494303325     
 # number occupied states           6 (not valid for metallic systems)
 # Number of conduction states           1
 # Number of valence states           1
 # Number of kpoints          27
 # nocpk kx ky kz nc nv re_wf imag_wf
6         0.0000         0.0000         0.000076     0.1803E-01    -0.2052E-01
6         0.2806         0.2806        -0.434876     0.2720E-01     0.2297E-01
6         0.5612         0.5612        -0.869776     0.2861E-02    -0.2551E-02
6         0.2806        -0.4348         0.280676     0.8256E+00    -0.4842E+00
6         0.5612        -0.1542        -0.154276    -0.1219E-02     0.8883E-03
6         0.8418         0.1264        -0.589076     0.1513E-01     0.2380E-01
6         0.5612        -0.8697         0.561276     0.1855E-02    -0.2548E-02
6         0.8418        -0.5890         0.126476    -0.4998E-01     0.7551E-01
6         1.1224        -0.3084        -0.308476    -0.5576E-03     0.5567E-03
6        -0.4348         0.2806         0.280676     0.1426E-01     0.1555E-01
6        -0.1542         0.5612        -0.154276    -0.4538E-03     0.1798E-02
6         0.1264         0.8418        -0.589076    -0.1282E-02     0.1228E-02
6        -0.1542        -0.1542         0.561276    -0.4116E-02    -0.2509E-02
6         0.1264         0.1264         0.126476    -0.5778E-02    -0.3864E-02
6         0.4070         0.4070        -0.308476    -0.1092E+00    -0.1879E+00
6         0.1264        -0.5890         0.841876     0.2864E-01    -0.3153E-01
6         0.4070        -0.3084         0.407076    -0.1587E-02     0.4082E-02
6         0.6876        -0.0278        -0.027876     0.1792E-01     0.7290E-01
6        -0.8697         0.5612         0.561276     0.1178E+00     0.5347E-01
6        -0.5890         0.8418         0.126476    -0.3838E-02     0.4232E-02
6        -0.3084         1.1224        -0.308476    -0.2943E-03    -0.5416E-04
6        -0.5890         0.1264         0.841876     0.9735E-02     0.2089E-01
6        -0.3084         0.4070         0.407076    -0.4671E-02     0.5036E-02
6        -0.0278         0.6876        -0.027876     0.1103E-02    -0.4048E-02
6        -0.3084        -0.3084         1.122476    -0.5273E-03     0.1500E-03
6        -0.0278        -0.0278         0.687676     0.4331E-02     0.3293E-02
6         0.2528         0.2528         0.252876    -0.1471E-01     0.0000E+00
