 # excitonic momentum -0.5590642      0.3607874      0.3607874    
 # excitonic state           1
 # exciton energy:  0.559368166170696     
 # number occupied states           6 (not valid for metallic systems)
 # Number of conduction states           1
 # Number of valence states           1
 # Number of kpoints          27
 # nocpk kx ky kz nc nv re_wf imag_wf
6         0.0000         0.0000         0.000076     0.2042E-01     0.2616E-01
6         0.2806         0.2806        -0.434876    -0.1966E-02    -0.2226E-02
6         0.5612         0.5612        -0.869776     0.3132E-02    -0.3543E-02
6         0.2806        -0.4348         0.280676    -0.9042E-02    -0.1602E-02
6         0.5612        -0.1542        -0.154276     0.6323E-02    -0.2830E-03
6         0.8418         0.1264        -0.589076    -0.2111E-01     0.5954E-02
6         0.5612        -0.8697         0.561276    -0.7219E-02    -0.4529E-02
6         0.8418        -0.5890         0.126476     0.4419E-02     0.4544E-02
6         1.1224        -0.3084        -0.308476     0.4037E-03    -0.4467E-02
6        -0.4348         0.2806         0.280676     0.2002E-01    -0.3398E-02
6        -0.1542         0.5612        -0.154276    -0.3773E-02     0.8871E-03
6         0.1264         0.8418        -0.589076    -0.2892E-02    -0.7692E-03
6        -0.1542        -0.1542         0.561276    -0.3490E-02     0.3502E-03
6         0.1264         0.1264         0.126476    -0.8438E-02     0.7247E-02
6         0.4070         0.4070        -0.308476     0.1279E-01    -0.5235E-02
6         0.1264        -0.5890         0.841876    -0.2715E-02     0.3903E-02
6         0.4070        -0.3084         0.407076    -0.8525E-02     0.3139E-02
6         0.6876        -0.0278        -0.027876    -0.1215E-01     0.2140E-02
6        -0.8697         0.5612         0.561276     0.9924E+00    -0.1101E+00
6        -0.5890         0.8418         0.126476    -0.1066E-02    -0.4927E-02
6        -0.3084         1.1224        -0.308476    -0.7574E-04    -0.1432E-04
6        -0.5890         0.1264         0.841876     0.1421E-02     0.3573E-03
6        -0.3084         0.4070         0.407076     0.9247E-02     0.4885E-02
6        -0.0278         0.6876        -0.027876    -0.1557E-02    -0.9837E-03
6        -0.3084        -0.3084         1.122476     0.1212E-02     0.2322E-03
6        -0.0278        -0.0278         0.687676    -0.2177E-02    -0.5293E-02
6         0.2528         0.2528         0.252876    -0.3208E-02     0.0000E+00
