  0.0000000E+00  0.382452312389777     
  7.0623815E-02  0.519256158584475     
  0.1412476      0.410446616371768     
  0.2118714      0.407061598593928     
  0.2824953      0.468238716603132     
  0.3531191      0.531354220304041     
  0.4237429      0.559368166170696     
  0.4943667      0.414560304987205     
  0.4943667      0.437416013450088     
  0.5666000      0.451383829365355     
  0.6388333      0.640641177069181     
  0.7110667      0.628892581062767     
  0.7833000      0.394944544443124     
  0.8555334      0.410873494303325     
  0.9277667      0.327869148219498     
   1.000000      0.382452312389777     
 
  0.0000000E+00  0.684757986052458     
  7.0623815E-02  0.657682032893288     
  0.1412476      0.429563251952862     
  0.2118714      0.432159143334981     
  0.2824953      0.754529209604664     
  0.3531191      0.764346648882172     
  0.4237429      0.757225473254191     
  0.4943667      0.421080071211565     
  0.4943667      0.453231643062378     
  0.5666000      0.497869381025557     
  0.6388333      0.871314291994103     
  0.7110667      0.767029681197516     
  0.7833000      0.405855901962750     
  0.8555334      0.434162771030000     
  0.9277667      0.527356194260888     
   1.000000      0.684757986052458     
 
  0.0000000E+00  0.696571684593768     
  7.0623815E-02  0.769231978793559     
  0.1412476      0.449677381244043     
  0.2118714      0.483239740693410     
  0.2824953      0.804352440185388     
  0.3531191      0.986683663234817     
  0.4237429      0.785580192675048     
  0.4943667      0.563023165921824     
  0.4943667      0.492294665413578     
  0.5666000      0.634607258608018     
  0.6388333       1.03972959950624     
  0.7110667      0.867331718567665     
  0.7833000      0.672881846927895     
  0.8555334      0.460193197062282     
  0.9277667      0.710084720257504     
   1.000000      0.696571684593768     
 
  0.0000000E+00   1.02992635197011     
  7.0623815E-02  0.852417334955942     
  0.1412476      0.546262592389957     
  0.2118714      0.592244350395871     
  0.2824953      0.923479642180321     
  0.3531191       1.10208645254400     
  0.4237429      0.830772955700058     
  0.4943667      0.577630538562742     
  0.4943667      0.504473623175645     
  0.5666000      0.638803690822566     
  0.6388333       1.05898906193310     
  0.7110667       1.09007777082460     
  0.7833000      0.708535993897717     
  0.8555334      0.508099861134808     
  0.9277667      0.761511282655478     
   1.000000       1.02992635197011     
 
  0.0000000E+00   1.04384418212771     
  7.0623815E-02  0.913248172671456     
  0.1412476      0.556147547345236     
  0.2118714      0.610643959808951     
  0.2824953      0.981663804025542     
  0.3531191       1.14954593013610     
  0.4237429      0.968952208870250     
  0.4943667      0.600277374307317     
  0.4943667      0.505730903488519     
  0.5666000      0.878577010906219     
  0.6388333       1.16387155856956     
  0.7110667       1.11264930106568     
  0.7833000      0.755986798664751     
  0.8555334      0.531881912004475     
  0.9277667      0.924716711307628     
   1.000000       1.04384418212771     
 
  0.0000000E+00   1.19173725064752     
  7.0623815E-02  0.948247533018480     
  0.1412476      0.569331987070752     
  0.2118714      0.653418544079390     
  0.2824953       1.07151265400727     
  0.3531191       1.18970613260225     
