  0.4943667     it           0 (0.361229945649923,-0.560660474141487)
  0.5666000     it           0 (-0.277476678757488,-0.996237360388169)
  0.6388333     it           0 (0.797452697940087,-6.644832645419313E-002)
  0.7110667     it           0 (9.933404387633665E-003,2.794451834816028E-002)
  0.7833000     it           0 (-0.236959467399582,1.01437717907350)
  0.8555334     it           0 (-0.470558130773812,-1.05134130731776)
  0.9277667     it           0 (-0.197194185356533,-0.303556989166774)
   1.000000     it           0 (-0.203198657333085,0.901037054281841)
 
  0.0000000E+00 it           0 (-0.742973026767643,1.01341365346895)
  7.0623815E-02 it           0 (-0.119274258939560,0.288766259596899)
  0.1412476     it           0 (0.640759149860614,-0.795492802412671)
  0.2118714     it           0 (1.26712437391947,-0.762267626604155)
  0.2824953     it           0 (0.906054333035901,-0.435308857783165)
  0.3531191     it           0 (-0.120809601705393,-1.09552115149643)
  0.4237429     it           0 (0.667146881863627,0.859695216919239)
  0.4943667     it           0 (0.458537821459813,-1.23560526062949)
  0.4943667     it           0 (0.103592084689052,-0.758285838260300)
  0.5666000     it           0 (6.236195099192825E-002,1.19056326526240)
  0.6388333     it           0 (0.602974660146844,0.782409783094016)
  0.7110667     it           0 (0.500035529384465,-0.593072883079308)
  0.7833000     it           0 (0.583317642164634,-0.196383300442229)
  0.8555334     it           0 (-6.846687654777753E-002,0.296831430840643)
  0.9277667     it           0 (0.603795577269672,0.388510273398020)
   1.000000     it           0 (-0.742973026767643,1.01341365346895)
 
  0.0000000E+00 it           0 (-0.180785140159118,0.375130872806232)
  7.0623815E-02 it           0 (0.238838362854842,-0.897128393828856)
  0.1412476     it           0 (0.198077432247163,0.980018886827999)
  0.2118714     it           0 (-2.761075715369616E-002,-1.11054107042675)
  0.2824953     it           0 (0.353843703701451,0.163864237922928)
  0.3531191     it           0 (-0.181789156879239,0.232758562057402)
  0.4237429     it           0 (0.309585796251417,0.703215000385001)
  0.4943667     it           0 (-0.126217786075150,-0.745445301786357)
  0.4943667     it           0 (-0.376042855588590,0.322349845962312)
  0.5666000     it           0 (0.859477963935915,0.574695263630836)
  0.6388333     it           0 (0.818274325650749,-0.740561905907255)
  0.7110667     it           0 (1.06854194326658,-2.297024701211989E-002)
  0.7833000     it           0 (-0.992242618201218,-0.332859140224953)
  0.8555334     it           0 (1.21195832355461,0.325001495770431)
  0.9277667     it           0 (8.335886441075924E-002,-5.651906438690690E-002)
   1.000000     it           0 (-0.180785140159118,0.375130872806232)
 
  0.0000000E+00 it           0 (1.42148783883342,1.721162731940633E-002)
  7.0623815E-02 it           0 (-0.348898773244744,0.616414617660777)
  0.1412476     it           0 (-0.793163186510845,3.965959425317743E-002)
  0.2118714     it           0 (0.548808743791203,0.696008637967569)
  0.2824953     it           0 (0.989511183641631,-0.593423377892458)
  0.3531191     it           0 (1.066765689819717E-002,-1.39684055630201)
  0.4237429     it           0 (0.556377757493532,-0.745906502028953)
  0.4943667     it           0 (-0.513630199861906,-1.11480215585840)
  0.4943667     it           0 (-0.628204108845510,0.135136164352894)
  0.5666000     it           0 (0.655959252671420,8.722475579726571E-002)
  0.6388333     it           0 (-1.40167105532125,0.405359419926793)
  0.7110667     it           0 (-1.05198281149133,0.730910428287169)
  0.7833000     it           0 (-1.33129814069983,0.135212083706953)
  0.8555334     it           0 (-0.284393976056260,0.746432114343415)
  0.9277667     it           0 (0.363809565700321,0.760016393108893)
   1.000000     it           0 (1.42148783883342,1.721162731940633E-002)
 
  0.0000000E+00 it           0 (-0.350446704563397,-0.216885802580858)
  7.0623815E-02 it           0 (0.993728359801711,0.387754976659729)
  0.1412476     it           0 (-0.506760684966193,0.480951218377924)
  0.2118714     it           0 (-5.698987768647295E-002,-0.189557524092677)
  0.2824953     it           0 (-0.237467771217459,-1.22860539650402)
  0.3531191     it           0 (0.708163843306050,-0.806885772381677)
  0.4237429     it           0 (-1.29617762398427,-0.422469354169057)
  0.4943667     it           0 (-4.514599260204318E-002,-0.614872022596827)
  0.4943667     it           0 (0.980220934857618,0.842007159605501)
  0.5666000     it           0 (0.883684264019210,-2.674067304250891E-002)
  0.6388333     it           0 (0.968118580041889,0.492679513782616)
  0.7110667     it           0 (-0.372815063683863,1.00840867120005)
  0.7833000     it           0 (0.472087257343612,0.635399722434671)
  0.8555334     it           0 (1.22678266278442,0.676164477619376)
  0.9277667     it           0 (0.433289666283949,0.834474442164041)
   1.000000     it           0 (-0.350446704563397,-0.216885802580858)
 
  0.0000000E+00 it           0 (-0.309719725737696,-4.533557410539077E-002)
  7.0623815E-02 it           0 (-8.980712235022525E-002,6.706714356700566E-002)
  0.1412476     it           0 (1.45363680989986,-0.417627009377477)
  0.2118714     it           0 (-1.02730908039138,-0.161314755661280)
  0.2824953     it           0 (0.115564503068916,-1.01794208554569)
  0.3531191     it           0 (-0.376868010406281,0.321307907592167)
  0.4237429     it           0 (0.554862462432518,-0.944032294970468)
  0.4943667     it           0 (0.128593154714006,-3.936034089550428E-002)
  0.4943667     it           0 (0.374227976789209,-0.527150656844826)
  0.5666000     it           0 (-0.864860849303089,-0.266670021612704)
  0.6388333     it           0 (-0.983456703252550,0.876074663111225)
  0.7110667     it           0 (-0.954461857078688,-0.503230341516859)
  0.7833000     it           0 (-0.857867020702108,-0.658353384678913)
  0.8555334     it           0 (-0.462653437225021,-0.936370680349157)
  0.9277667     it           0 (0.226079589898560,0.479744144851917)
   1.000000     it           0 (-0.309719725737696,-4.533557410539077E-002)
 
  0.0000000E+00 it           0 (0.466344829448624,-1.04843909734371)
  7.0623815E-02 it           0 (0.198671211529615,1.00846647641874)
  0.1412476     it           0 (-0.780464433330469,0.233215495428331)
  0.2118714     it           0 (1.14989905843787,-0.136870069165540)
  0.2824953     it           0 (-0.316298890212528,0.195779738360424)
  0.3531191     it           0 (-0.764559693258113,0.493153352992161)
  0.4237429     it           0 (0.429351241769096,7.753547838724395E-003)
  0.4943667     it           0 (0.270412673633989,-0.753270336487721)
  0.4943667     it           0 (-2.531080489040223E-002,-1.38246926547468)
  0.5666000     it           0 (-0.257169620998146,-0.907451474105657)
  0.6388333     it           0 (-0.204062747069542,-0.734921441890445)
  0.7110667     it           0 (-0.544343299513953,-1.04978618464398)
  0.7833000     it           0 (-0.154463845666589,-0.649828571871292)
  0.8555334     it           0 (-8.613585264356208E-002,0.540168302453992)
  0.9277667     it           0 (-1.29453575409320,0.220729371541002)
   1.000000     it           0 (0.466344829448624,-1.04843909734371)
 
  0.0000000E+00 it           0 (-0.602228798793166,0.457455549366887)
  7.0623815E-02 it           0 (-1.11976041560032,-4.614100897716041E-002)
  0.1412476     it           0 (0.131401356974066,-0.118921696342031)
  0.2118714     it           0 (0.857664820955518,1.00171197725555)
  0.2824953     it           0 (0.409717030121375,0.272315221896405)
  0.3531191     it           0 (-8.943462648650572E-003,0.787459883746975)
  0.4237429     it           0 (-0.254060123881232,0.683840301169153)
  0.4943667     it           0 (1.259117282528460E-002,-0.985741893400106)
  0.4943667     it           0 (-0.912235950158112,1.39771837719272)
  0.5666000     it           0 (2.820777440842565E-002,0.155148940242688)
  0.6388333     it           0 (1.945820533223115E-002,0.412485842740744)
  0.7110667     it           0 (-9.378033344751274E-002,0.225946193949889)
  0.7833000     it           0 (-1.43909622541769,-2.852343222318016E-002)
  0.8555334     it           0 (-0.770174493312644,0.979770767967354)
  0.9277667     it           0 (0.874917817550283,-0.778506917357965)
   1.000000     it           0 (-0.602228798793166,0.457455549366887)
 
  0.0000000E+00 it           0 (0.107309757596212,1.07833558175654)
  7.0623815E-02 it           0 (-1.16844512052954,-0.295532037244331)
  0.1412476     it           0 (-0.553963237795389,1.21281803932994)
  0.2118714     it           0 (0.917353924899963,0.896037347021091)
  0.2824953     it           0 (-0.166087833453982,-0.547588991581143)
  0.3531191     it           0 (-0.548505948580506,-0.358864643956254)
  0.4237429     it           0 (0.746363163080821,0.688708636205020)
  0.4943667     it           0 (-0.875494122260107,-0.185723128055876)
  0.4943667     it           0 (-1.04121563139952,-0.704480583313667)
  0.5666000     it           0 (-1.21822407422245,-0.295581651940366)
  0.6388333     it           0 (0.845039765533562,-0.552736476242079)
  0.7110667     it           0 (1.21150716559265,-0.765277787478593)
  0.7833000     it           0 (-0.115430696346658,0.959252905533997)
  0.8555334     it           0 (0.767537637399618,0.827162820365165)
  0.9277667     it           0 (0.805606333879399,0.676837057781409)
   1.000000     it           0 (0.107309757596212,1.07833558175654)
 
  0.0000000E+00 it           0 (-0.748488865380373,0.369576079384058)
  7.0623815E-02 it           0 (1.74600140458723,-0.375175398354870)
  0.1412476     it           0 (-0.239487665116201,0.343708564556033)
  0.2118714     it           0 (-0.366550957111969,0.315073284089423)
  0.2824953     it           0 (-1.37813834126534,-9.586328546124616E-004)
  0.3531191     it           0 (-0.606070975377047,1.16835099465011)
  0.4237429     it           0 (-0.329665615037071,1.04162583466235)
  0.4943667     it           0 (-0.301117662750985,0.685852738978433)
  0.4943667     it           0 (1.13498765474659,-0.474145380186234)
  0.5666000     it           0 (1.12004438427970,0.381814001766207)
  0.6388333     it           0 (-0.584551744797812,-0.742280074625864)
  0.7110667     it           0 (-1.41198586469627,-0.357025515295436)
  0.7833000     it           0 (0.896992694408611,-0.510356458713568)
  0.8555334     it           0 (-3.511113972345206E-002,-0.886352765449281)
  0.9277667     it           0 (1.16302422432466,-0.639568678388935)
   1.000000     it           0 (-0.748488865380373,0.369576079384058)
 
  0.0000000E+00 it           0 (-0.955499098392146,-1.226097074479004E-002)
  7.0623815E-02 it           0 (-0.244935741521113,0.215613737668131)
  0.1412476     it           0 (-0.819847189877883,-1.19203904168274)
  0.2118714     it           0 (-0.191777176302056,1.47717144993000)
  0.2824953     it           0 (6.020662299169536E-002,-1.13951472088416)
  0.3531191     it           0 (0.390355662680093,0.842700902739459)
  0.4237429     it           0 (-0.680503492384203,0.997975286524643)
  0.4943667     it           0 (8.164759250474435E-002,-0.901894447319241)
  0.4943667     it           0 (0.262942324512173,0.337547466557113)
  0.5666000     it           0 (0.443572053338981,0.155474734232485)
  0.6388333     it           0 (0.278029725544838,-1.48400598918618)
  0.7110667     it           0 (-0.878442042228883,-8.596740326532987E-002)
  0.7833000     it           0 (1.07551766607824,0.855614548474312)
  0.8555334     it           0 (-1.35684833362325,0.770863221287531)
  0.9277667     it           0 (0.907800961001299,0.587087974715956)
   1.000000     it           0 (-0.955499098392146,-1.226097074479004E-002)
 
  0.0000000E+00 it           0 (-1.41241868155872,0.507183497617179)
  7.0623815E-02 it           0 (-0.845932356978309,-5.097619843361043E-002)
  0.1412476     it           0 (1.14637279415296,-0.383368193538062)
  0.2118714     it           0 (-0.344338967108433,0.617514054439940)
  0.2824953     it           0 (0.626458930974618,0.446861502335537)
  0.3531191     it           0 (-0.852414047914671,0.461062355778845)
  0.4237429     it           0 (-0.528766771505804,0.905551171674214)
  0.4943667     it           0 (-0.679981942804593,0.902094863169374)
  0.4943667     it           0 (-0.934055306478190,0.287762630526276)
  0.5666000     it           0 (0.446769029524368,0.650229139720795)
  0.6388333     it           0 (0.347517808232491,-0.237155871816231)
  0.7110667     it           0 (-0.496414928762242,0.911303206858032)
  0.7833000     it           0 (-0.380514357403536,1.05518037621258)
  0.8555334     it           0 (-0.548156689564671,0.572881441103481)
  0.9277667     it           0 (-6.055570912020153E-002,-0.417528368870462)
   1.000000     it           0 (-1.41241868155872,0.507183497617179)
 
  0.0000000E+00 it           0 (-1.40554952110269,-1.02851641022529)
  7.0623815E-02 it           0 (0.452575051498074,-0.353252990596250)
  0.1412476     it           0 (0.496684920627719,0.988264968626663)
  0.2118714     it           0 (-0.647262718764588,-0.993714939144771)
  0.2824953     it           0 (-0.697413961442609,0.655853839581859)
  0.3531191     it           0 (0.316602771626927,0.974125409115615)
  0.4237429     it           0 (0.938762982378863,-4.955663141313577E-002)
  0.4943667     it           0 (-0.207315366680714,-0.907894067712278)
  0.4943667     it           0 (-0.532924998402290,-0.706702652461660)
  0.5666000     it           0 (4.088030906046998E-002,-0.571326513011290)
  0.6388333     it           0 (0.633682874926175,0.918238766902157)
  0.7110667     it           0 (0.343270470216032,0.511824009853815)
  0.7833000     it           0 (-0.804037837739207,1.00698714093129)
  0.8555334     it           0 (0.441196783832483,0.704455801090644)
  0.9277667     it           0 (0.212610006232428,0.156931105239218)
   1.000000     it           0 (-1.40554952110269,-1.02851641022529)
 
  0.0000000E+00 it           0 (0.789127048876600,-0.168652475734561)
  7.0623815E-02 it           0 (0.314616053355526,1.33482502785328)
  0.1412476     it           0 (-1.06288950079301,-8.298424446513374E-002)
  0.2118714     it           0 (0.858377588123455,-0.532230636531659)
  0.2824953     it           0 (0.798796122670762,0.588996632670351)
  0.3531191     it           0 (0.229967560553729,-0.884618709918962)
  0.4237429     it           0 (5.147632965084748E-002,0.917860952060423)
  0.4943667     it           0 (-0.336580539380844,1.37058774988059)
  0.4943667     it           0 (-0.638561169775721,0.404491703910769)
  0.5666000     it           0 (0.199875584527675,-1.11810426236642)
  0.6388333     it           0 (-0.791284935149833,-1.22269308268542)
  0.7110667     it           0 (0.721945945795752,0.628194838409178)
  0.7833000     it           0 (1.23779546198594,0.193128656659610)
  0.8555334     it           0 (0.340210933217989,1.08555627933733)
  0.9277667     it           0 (0.910786195184125,0.504916727219127)
   1.000000     it           0 (0.789127048876600,-0.168652475734561)
 
  0.0000000E+00 it           0 (-0.503193270166731,-0.976041723045391)
  7.0623815E-02 it           0 (-0.736765431758452,-1.17477348583116)
  0.1412476     it           0 (-0.941101128191013,4.638955196097657E-002)
  0.2118714     it           0 (-1.22589733972119,-0.200376774586606)
  0.2824953     it           0 (1.30788459209765,0.413364826580932)
  0.3531191     it           0 (1.27656079120994,-0.101556496607959)
  0.4237429     it           0 (0.464230440452604,0.566216637612480)
  0.4943667     it           0 (-1.05870744488464,-0.658426362211002)
  0.4943667     it           0 (0.505904597434564,-0.305027367050931)
  0.5666000     it           0 (0.914316543563626,-0.100781929715735)
  0.6388333     it           0 (-1.10941422687666,0.276594616010284)
  0.7110667     it           0 (0.658760162324209,-0.408295371667424)
  0.7833000     it           0 (0.874755778987246,0.164027871978388)
  0.8555334     it           0 (1.04328351554415,0.380807104553526)
  0.9277667     it           0 (0.741792133136666,-0.899624382458978)
   1.000000     it           0 (-0.503193270166731,-0.976041723045391)
 
  0.0000000E+00 it           0 (-0.498635525914662,-1.53769882113934)
  7.0623815E-02 it           0 (0.345321862769600,0.837507657113539)
  0.1412476     it           0 (0.420850186134572,1.30274988331347)
  0.2118714     it           0 (-1.07370915216408,5.036048977649711E-003)
  0.2824953     it           0 (-0.330908489722690,0.292082401090541)
  0.3531191     it           0 (-0.454230510988605,0.950035636787339)
  0.4237429     it           0 (0.257336398067419,0.547921986046657)
  0.4943667     it           0 (-0.146244375766832,-1.13683854472606)
  0.4943667     it           0 (-0.276863731104209,0.219333372439138)
  0.5666000     it           0 (0.168503039905833,0.786714174556889)
  0.6388333     it           0 (-0.437301319440898,-0.806291940793104)
  0.7110667     it           0 (-0.939087893249633,-6.299691643839497E-002)
  0.7833000     it           0 (0.966973807277051,-0.544775734689299)
  0.8555334     it           0 (1.48324089706344,5.803717180190075E-002)
  0.9277667     it           0 (-1.30862904591866,-0.301564661510125)
   1.000000     it           0 (-0.498635525914662,-1.53769882113934)
 
  0.0000000E+00 it           0 (-0.197001036156257,-0.613617733096691)
  7.0623815E-02 it           0 (0.405789235629347,0.297862843704467)
  0.1412476     it           0 (-1.27165332520744,5.602667962016891E-002)
  0.2118714     it           0 (-0.385477340400865,0.842173697239898)
  0.2824953     it           0 (-0.619460734936364,-0.242162688470544)
  0.3531191     it           0 (0.566369378193531,1.13522683122632)
  0.4237429     it           0 (-0.868000216675752,-0.959728513659048)
  0.4943667     it           0 (-0.555407942900635,0.460179285412476)
  0.4943667     it           0 (1.33672105911836,-0.527621407480323)
  0.5666000     it           0 (-0.808029965503275,0.117953201638367)
  0.6388333     it           0 (0.600877701806842,-0.140347786758286)
  0.7110667     it           0 (-1.33100920571882,-1.24845568681011)
  0.7833000     it           0 (-0.421161358087190,7.151263993720793E-002)
  0.8555334     it           0 (1.34243114479787,9.767321600020823E-002)
  0.9277667     it           0 (-0.727873928743180,-9.149016681050295E-002)
   1.000000     it           0 (-0.197001036156257,-0.613617733096691)
 
  0.0000000E+00 it           0 (-0.403489342228030,-0.308480155620604)
  7.0623815E-02 it           0 (-1.322959240861301E-002,2.037209271604879E-002)
  0.1412476     it           0 (-0.368828510886915,-1.34924883251853)
  0.2118714     it           0 (0.524164222158429,0.703628632061473)
  0.2824953     it           0 (0.707900840475816,-0.361749283425793)
  0.3531191     it           0 (-1.00727502526759,0.528874225911050)
  0.4237429     it           0 (0.130835607620159,-1.10764265076827)
  0.4943667     it           0 (0.744513078176798,-0.502888963708003)
  0.4943667     it           0 (1.60451320748963,-0.287545922050581)
  0.5666000     it           0 (-1.11973966272582,-0.608790577880474)
  0.6388333     it           0 (0.185775056170367,-0.443872063567859)
  0.7110667     it           0 (0.344207566110424,-0.386844011711539)
  0.7833000     it           0 (0.732463485027931,0.240025480969928)
  0.8555334     it           0 (-0.369368175533640,0.778305541442751)
  0.9277667     it           0 (0.451155040248231,-0.523312351573558)
   1.000000     it           0 (-0.403489342228030,-0.308480155620604)
 
  0.0000000E+00 it           0 (9.080181562003478E-002,0.412415461990025)
  7.0623815E-02 it           0 (-0.183251302574052,-6.455458632097447E-002)
  0.1412476     it           0 (1.21207812551042,-0.414582420197017)
  0.2118714     it           0 (0.127561365599038,-0.296075430324415)
  0.2824953     it           0 (1.17776665249177,-0.869762667648741)
  0.3531191     it           0 (0.627714742494517,-0.346232601115219)
  0.4237429     it           0 (0.981746599066986,-7.701166124978858E-003)
  0.4943667     it           0 (-0.324986746164945,1.35958893345554)
  0.4943667     it           0 (-0.144750483621544,0.461403765364990)
  0.5666000     it           0 (-0.359865707558447,-0.142402725892505)
  0.6388333     it           0 (-0.754517371164014,0.407289491442603)
  0.7110667     it           0 (-0.789252824290501,-0.174096171631362)
  0.7833000     it           0 (-0.226325371872935,0.655735232410552)
  0.8555334     it           0 (-0.583893106148186,-0.648933756126449)
  0.9277667     it           0 (2.930896126234285E-002,-2.380132711304345E-002)
   1.000000     it           0 (9.080181562003478E-002,0.412415461990025)
 
  0.0000000E+00 it           0 (5.264880378445733E-002,-0.480491750740991)
  7.0623815E-02 it           0 (0.961832382854411,0.238675856804801)
  0.1412476     it           0 (-0.326674216647539,-0.225903597151418)
  0.2118714     it           0 (-0.473295549328164,0.102489514581637)
  0.2824953     it           0 (0.971863275150984,0.140050214701609)
  0.3531191     it           0 (-0.743249757456543,0.293471743221377)
  0.4237429     it           0 (-0.443194637284507,-0.120486668398690)
  0.4943667     it           0 (-0.608159708997310,-0.362004672479715)
  0.4943667     it           0 (-0.565372232478728,0.292844414923018)
  0.5666000     it           0 (0.910660715323546,-0.460256731191656)
  0.6388333     it           0 (-0.197805786702553,0.963871373707010)
  0.7110667     it           0 (0.312300900816848,-0.815090853030373)
  0.7833000     it           0 (1.00169137524331,-0.545940631396030)
  0.8555334     it           0 (-0.291668960858807,-0.589510618532807)
  0.9277667     it           0 (0.483582384103266,-0.682811081647266)
   1.000000     it           0 (5.264880378445733E-002,-0.480491750740991)
 
  0.0000000E+00 it           0 (1.24822188710121,0.000000000000000E+000)
  7.0623815E-02 it           0 (0.939122594658417,0.000000000000000E+000)
  0.1412476     it           0 (-0.278080711977823,0.000000000000000E+000)
  0.2118714     it           0 (-0.434079341409864,0.000000000000000E+000)
  0.2824953     it           0 (1.06356722211937,0.000000000000000E+000)
  0.3531191     it           0 (0.344647310633675,0.000000000000000E+000)
  0.4237429     it           0 (-1.02298393280462,0.000000000000000E+000)
  0.4943667     it           0 (-1.38610423275866,0.000000000000000E+000)
  0.4943667     it           0 (-0.217654676862767,0.000000000000000E+000)
  0.5666000     it           0 (-1.05944909082849,0.000000000000000E+000)
  0.6388333     it           0 (-0.683047042318541,0.000000000000000E+000)
  0.7110667     it           0 (1.82052513180974,0.000000000000000E+000)
  0.7833000     it           0 (0.172755715167685,0.000000000000000E+000)
  0.8555334     it           0 (-0.691443450447641,0.000000000000000E+000)
  0.9277667     it           0 (-0.160895999253876,0.000000000000000E+000)
   1.000000     it           0 (1.24822188710121,0.000000000000000E+000)
 
