 # excitonic momentum -9.3177371E-02  6.0131237E-02  6.0131237E-02
 # excitonic state           1
 # exciton energy:  0.519256158584475     
 # number occupied states           6 (not valid for metallic systems)
 # Number of conduction states           1
 # Number of valence states           1
 # Number of kpoints          27
 # nocpk kx ky kz nc nv re_wf imag_wf
6         0.0000         0.0000         0.000076     0.4020E+00     0.5319E+00
6         0.2806         0.2806        -0.434876     0.2564E-01    -0.6231E-01
6         0.5612         0.5612        -0.869776    -0.1061E-01    -0.8391E-02
6         0.2806        -0.4348         0.280676    -0.5102E-01    -0.5258E-01
6         0.5612        -0.1542        -0.154276     0.1534E-02    -0.2459E-02
6         0.8418         0.1264        -0.589076     0.9787E-03    -0.4504E-02
6         0.5612        -0.8697         0.561276     0.2233E-01    -0.7426E-03
6         0.8418        -0.5890         0.126476     0.8003E-02    -0.2419E-01
6         1.1224        -0.3084        -0.308476    -0.2348E-02     0.5719E-02
6        -0.4348         0.2806         0.280676    -0.3443E-01     0.1726E-02
6        -0.1542         0.5612        -0.154276     0.4532E-02    -0.4469E-03
6         0.1264         0.8418        -0.589076     0.1230E-01    -0.8634E-02
6        -0.1542        -0.1542         0.561276    -0.2137E-03    -0.5433E-02
6         0.1264         0.1264         0.126476    -0.3830E+00     0.5359E-01
6         0.4070         0.4070        -0.308476     0.7720E-01     0.3835E-02
6         0.1264        -0.5890         0.841876    -0.2310E-01     0.2261E-02
6         0.4070        -0.3084         0.407076     0.2950E-01     0.8200E-01
6         0.6876        -0.0278        -0.027876    -0.1642E-01     0.3304E-01
6        -0.8697         0.5612         0.561276    -0.1202E-01     0.1011E+00
6        -0.5890         0.8418         0.126476     0.1703E-02     0.9717E-02
6        -0.3084         1.1224        -0.308476     0.7377E-03     0.1240E-02
6        -0.5890         0.1264         0.841876    -0.1079E-02    -0.9158E-03
6        -0.3084         0.4070         0.407076     0.3282E-02    -0.5879E-01
6        -0.0278         0.6876        -0.027876     0.2941E-02     0.2565E-01
6        -0.3084        -0.3084         1.122476    -0.7932E-02    -0.6989E-03
6        -0.0278        -0.0278         0.687676     0.3288E-01     0.1129E-01
6         0.2528         0.2528         0.252876    -0.6015E+00     0.0000E+00
