 # excitonic state           1
 # exciton energy:   2.28143505117471     
 # number occupied states          14 (not valid for metallic systems)
 # Number of conduction states           1
 # Number of valence states           1
 # Number of kpoints         169
 # nocpk kx ky kz nc nv re_wf imag_wf
          14         0.7715         1.1582         0.0000          15          14    -0.8191E-01    -0.3419E-01
          14         0.7715         1.3363         0.0000          15          14    -0.6378E-03     0.7744E-03
          14         0.7715         1.5145         0.0000          15          14     0.1388E-03    -0.1859E-03
          14         0.7715         1.6927         0.0000          15          14    -0.6250E-04     0.2806E-04
          14         0.7715         1.8709         0.0000          15          14     0.2987E-05    -0.1139E-04
          14         0.7715         2.0491         0.0000          15          14    -0.2786E-02     0.2099E-02
          14         0.7715         2.2272         0.0000          15          14     0.4637E-02    -0.4464E-02
          14         0.7715         2.4054         0.0000          15          14    -0.2640E-02     0.6119E-02
          14         0.7715         2.5836         0.0000          15          14     0.2744E-02    -0.2804E-02
          14         0.9258         0.5345         0.0000          15          14    -0.6728E-05    -0.5021E-05
          14         0.9258         0.7127         0.0000          15          14    -0.4831E-04    -0.6421E-04
          14         0.9258         0.8909         0.0000          15          14    -0.1292E-03    -0.1841E-03
          14         0.9258         1.0691         0.0000          15          14     0.3664E-03     0.2494E-03
          14         0.9258         1.2473         0.0000          15          14    -0.4452E-03    -0.2490E-04
          14         0.9258         1.4254         0.0000          15          14    -0.2198E-03     0.7686E-04
          14         0.9258         1.6036         0.0000          15          14    -0.8190E-04     0.3047E-04
          14         0.9258         1.7818         0.0000          15          14    -0.8672E-04     0.6306E-04
          14         0.9258         1.9600         0.0000          15          14     0.3818E-03    -0.1130E-03
          14         0.9258         2.1382         0.0000          15          14     0.1046E-01    -0.5534E-02
          14         0.9258         2.3163         0.0000          15          14     0.1501E-01    -0.5206E-02
          14         0.9258         2.4945         0.0000          15          14    -0.1115E-01     0.3801E-02
          14         0.9258         2.6727         0.0000          15          14    -0.1539E-03     0.3478E-03
          14         1.0802         0.6236         0.0000          15          14    -0.2496E-04     0.1394E-05
          14         1.0802         0.8018         0.0000          15          14     0.5436E-04     0.3235E-04
          14         1.0802         0.9800         0.0000          15          14     0.1786E-02     0.4617E-03
          14         1.0802         1.1582         0.0000          15          14    -0.2442E-02    -0.4691E-03
          14         1.0802         1.3363         0.0000          15          14     0.1839E-02     0.2237E-03
          14         1.0802         1.5145         0.0000          15          14     0.6699E-04    -0.1329E-04
          14         1.0802         1.6927         0.0000          15          14     0.6792E-04    -0.2476E-04
          14         1.0802         1.8709         0.0000          15          14    -0.4762E-03     0.2076E-03
          14         1.0802         2.0491         0.0000          15          14     0.1360E-02    -0.3402E-03
          14         1.0802         2.2272         0.0000          15          14     0.1651E-02    -0.2111E-02
          14         1.0802         2.4054         0.0000          15          14     0.1112E-02    -0.2441E-02
          14         1.0802         2.5836         0.0000          15          14     0.5760E-03    -0.1244E-02
          14         1.0802         2.7618         0.0000          15          14     0.6206E-04     0.4860E-03
          14         1.2345         0.7127         0.0000          15          14     0.2630E-04    -0.2583E-04
          14         1.2345         0.8909         0.0000          15          14     0.5860E-03     0.2061E-03
          14         1.2345         1.0691         0.0000          15          14    -0.1033E-02    -0.1915E-03
          14         1.2345         1.2473         0.0000          15          14    -0.1017E-02    -0.2986E-04
          14         1.2345         1.4254         0.0000          15          14    -0.5554E-03     0.5631E-04
          14         1.2345         1.6036         0.0000          15          14     0.6082E-05     0.3646E-05
          14         1.2345         1.7818         0.0000          15          14     0.3657E-03    -0.1497E-03
          14         1.2345         1.9600         0.0000          15          14    -0.4166E-03    -0.1336E-02
          14         1.2345         2.1382         0.0000          15          14    -0.6127E-02    -0.9294E-04
          14         1.2345         2.3163         0.0000          15          14    -0.2653E+00     0.5033E+00
          14         1.2345         2.4945         0.0000          15          14    -0.3222E-02    -0.5138E-02
          14         1.2345         2.6727         0.0000          15          14    -0.1372E-02     0.2292E-03
          14         1.2345         2.8509         0.0000          15          14     0.1382E-03     0.3537E-03
          14         1.3888         0.8018         0.0000          15          14    -0.1577E-03    -0.1032E-03
          14         1.3888         0.9800         0.0000          15          14     0.4995E-03     0.1823E-03
          14         1.3888         1.1582         0.0000          15          14    -0.6304E-03    -0.2423E-04
          14         1.3888         1.3363         0.0000          15          14     0.4789E-03    -0.1144E-03
          14         1.3888         1.5145         0.0000          15          14     0.8909E-03    -0.6346E-03
          14         1.3888         1.6927         0.0000          15          14     0.1548E-02     0.3124E-02
          14         1.3888         1.8709         0.0000          15          14     0.1176E-01    -0.1447E-02
          14         1.3888         2.0491         0.0000          15          14     0.1777E-02     0.2032E-02
          14         1.3888         2.2272         0.0000          15          14    -0.1873E+00    -0.5378E+00
          14         1.3888         2.4054         0.0000          15          14     0.4888E+00    -0.2951E+00
          14         1.3888         2.5836         0.0000          15          14     0.2641E-02     0.8086E-03
          14         1.3888         2.7618         0.0000          15          14     0.8832E-02     0.8482E-02
          14         1.3888         2.9400         0.0000          15          14     0.3577E-02    -0.4702E-03
          14         1.5431         0.8909         0.0000          15          14     0.2299E-03     0.4274E-04
          14         1.5431         1.0691         0.0000          15          14    -0.3560E-03    -0.5691E-04
